37000169,0,6.75,0,0,0,0,9.0,9.0,0,False
37000170,8.2,7.25,9.2,7.25,5.75,5.5,0,0,0,True
37000171,0,6.5,0,0,0,0,7.0,6.0,0,False
37000172,2.2,6.5,3.0,0,0,0,4.5,6.25,8.5,False
37000173,5.6,7.75,2.6,0,0,0,8.0,7.5,8.25,False
37000174,2.6,6.5,2.6,0,0,0,4.75,4.75,5.5,False
37000175,7.8,8.0,8.2,5.5,8.0,8.0,0,0,0,True
37000176,8.2,0,8.8,7.0,0,0,0,0,0,True
37000177,8.4,7.5,7.4,7.5,9.0,7.0,0,0,0,True
37000178,7.8,0,0,7.0,8.0,0,0,0,0,True
37000179,8.2,7.75,0,6.5,6.0,7.5,0,0,0,True
37000180,8.6,6.0,6.8,6.75,8.25,4.75,0,0,0,True
37000181,7.6,5.0,7.8,6.0,5.0,5.0,0,0,0,True
37000182,8.2,8.0,7.6,7.75,9.5,7.0,0,0,0,True
37000183,7.8,0,7.8,7.5,5.75,0,0,0,0,True
37000185,0,2.75,0,0,0,0,3.5,4.75,0,False
37000186,8.0,0,0,8.75,8.75,4.25,0,0,0,True
37000187,7.6,0,3.8,6.25,2.0,0,0,0,0,True
37000188,8.8,7.5,8.0,8.5,8.0,5.0,0,0,0,True
37000189,2.2,3.5,0,0,0,0,3.0,0,0,False
37000190,8.4,0,0,8.75,8.25,6.75,0,0,0,True
37000191,7.8,0,0,7.5,7.0,0,0,0,0,True
37000192,9.0,8.0,8.4,8.0,7.25,6.0,0,0,0,True
37000193,0,5.5,0,0,0,0,8.25,7.75,0,False
37000194,4.2,5.0,2.0,0,0,0,4.75,2.75,5.25,False
37000195,9.0,8.0,0,5.5,9.25,9.0,0,0,0,True
37000196,8.0,8.5,9.4,3.5,6.5,7.5,0,0,0,True
37000197,8.2,7.5,9.0,4.75,4.5,4.25,0,0,0,True
37000198,8.8,8.0,0,6.0,9.75,9.25,0,0,0,True
37000199,7.4,7.25,4.2,0,0,0,9.0,7.5,8.75,False
37000200,5.4,6.25,2.0,0,0,0,7.5,7.75,8.75,False
37000201,0,5.0,0,0,0,0,5.0,6.0,0,False
37000202,0,5.5,0,0,0,0,4.0,5.0,0,False
37000203,0,3.25,0,0,0,0,5.0,6.25,0,False
37000204,2.6,7.0,3.4,0,0,0,5.5,6.75,6.25,False
37000205,8.6,8.0,9.6,6.5,9.25,9.25,0,0,0,True
37000206,3.6,5.0,2.0,0,0,0,5.0,5.5,5.5,False
37000207,8.4,0,0,4.25,9.25,7.75,0,0,0,True
37000208,0,5.0,0,0,0,0,7.0,6.5,0,False
37000209,8.6,5.0,8.4,8.5,9.0,7.25,0,0,0,True
37000210,7.8,6.5,9.4,7.0,4.5,6.75,0,0,0,True
37000211,0,8.0,0,0,0,0,6.75,8.0,0,False
37000212,8.0,7.5,9.0,7.5,7.5,6.75,0,0,0,True
37000213,8.8,6.5,9.4,9.25,9.75,7.5,0,0,0,True
37000214,8.6,6.5,10.0,6.75,10.0,8.75,0,0,0,True
37000215,8.0,8.75,9.6,0,0,0,5.75,7.25,8.5,False
37000216,8.2,8.25,7.4,4.75,8.75,8.75,0,0,0,True
37000217,8.8,8.5,9.6,7.75,8.5,8.5,0,0,0,True
37000218,6.8,7.5,0,6.75,5.25,7.0,0,0,0,True
37000219,0,3.75,0,0,0,0,9.25,9.5,0,False
37000220,8.2,6.75,7.8,9.0,9.25,7.5,0,0,0,True
37000221,5.2,6.25,2.6,0,0,0,4.75,5.5,8.75,False
37000222,5.8,6.0,3.2,0,0,0,5.75,7.25,6.25,False
37000223,0,8.25,0,0,0,0,9.0,8.75,0,False
37000224,8.0,6.0,9.6,8.25,4.0,5.5,0,0,0,True
37000225,8.4,7.25,8.8,7.5,7.75,6.75,0,0,0,True
37000226,8.4,6.25,9.0,6.25,10.0,8.75,0,0,0,True
37000227,8.8,6.25,7.2,8.25,8.5,7.5,0,0,0,True
37000228,8.0,7.5,7.2,3.5,7.25,7.5,0,0,0,True
37000229,8.0,9.0,9.2,0,0,0,6.0,6.0,7.5,False
37000230,8.0,7.5,8.6,7.25,7.25,7.0,0,0,0,True
37000231,5.2,5.0,1.6,0,0,0,5.75,6.0,8.0,False
37000232,8.8,6.5,0,4.5,9.75,8.5,0,0,0,True
37000233,8.2,0,0,0,8.25,8.25,0,0,0,True
37000234,9.0,7.5,0,6.75,9.75,9.0,0,0,0,True
37000235,9.2,7.75,9.2,8.75,7.75,9.0,0,0,0,True
37000236,7.2,0,0,7.75,7.5,0,0,0,0,True
37000237,5.8,8.25,8.8,8.25,5.25,5.5,0,0,0,True
37000238,8.4,8.5,9.4,7.5,8.75,5.25,0,0,0,True
37000239,0,6.25,0,0,0,0,7.0,7.75,8.5,False
37000240,0,6.5,0,0,0,0,8.5,8.5,8.0,False
37000241,8.2,8.0,8.8,0,0,0,7.25,7.25,8.5,False
37000242,7.0,6.0,5.4,0,0,0,6.75,7.0,8.5,False
37000243,0,5.0,0,0,0,0,9.5,9.0,0,False
37000244,8.8,6.5,9.0,0,0,0,9.0,8.5,9.75,False
37000245,0,5.0,0,0,0,0,7.25,6.75,0,False
37000246,0,8.25,0,0,0,0,9.0,9.25,0,False
37000247,4.6,7.0,5.0,0,0,0,6.5,7.0,8.0,False
37000248,6.4,6.5,7.2,0,0,0,9.25,8.0,9.75,False
37000249,2.8,4.0,3.0,0,0,0,6.25,5.0,6.75,False
37000250,3.6,5.5,3.4,0,0,0,5.75,5.75,7.5,False
37000251,6.2,6.25,0,0,0,0,0,0,0,False
37000252,6.4,7.75,7.6,0,0,0,7.25,7.5,8.5,False
37000253,6.6,7.0,9.0,7.5,6.75,6.75,0,0,0,True
37000254,8.6,8.0,9.0,7.5,6.25,6.25,0,0,0,True
37000255,8.6,0,0,2.0,9.75,8.75,0,0,0,True
37000256,6.2,8.0,8.0,6.5,6.25,6.25,0,0,0,True
37000257,8.6,6.25,8.6,9.0,8.5,7.5,0,0,0,True
37000258,7.0,0,0,0,7.5,8.0,0,0,0,True
37000259,4.0,5.25,6.2,0,0,0,0,0,0,False
37000260,6.2,5.75,6.6,4.75,6.75,5.5,0,0,0,True
37000261,8.8,8.0,9.2,7.0,9.25,7.25,0,0,0,True
37000262,6.4,6.75,2.4,0,0,0,7.75,8.25,8.5,False
37000263,7.8,6.25,7.6,8.25,7.0,5.75,0,0,0,True
37000264,8.6,6.5,8.8,7.5,5.25,7.0,0,0,0,True
37000265,0,6.5,0,0,0,0,9.25,9.5,0,False
37000266,0,7.5,0,0,0,0,7.5,8.0,0,False
37000267,7.6,0,0,7.0,5.0,0,0,0,0,True
37000268,0,4.0,0,0,0,0,5.25,5.0,0,False
37000269,7.2,7.75,7.0,0,0,0,0,0,0,False
37000270,0,6.25,0,0,0,0,8.0,8.25,0,False
37000271,8.4,7.5,8.2,4.5,8.25,7.5,0,0,0,True
37000273,0,6.5,0,0,0,0,8.75,8.75,0,False
37000274,6.2,6.25,3.2,0,0,0,7.0,8.5,9.0,False
37000275,2.8,6.0,3.0,0,0,0,3.25,5.75,6.25,False
37000276,8.6,6.25,8.6,7.25,7.75,5.5,0,0,0,True
37000277,8.4,8.25,0,7.0,8.5,7.0,0,0,0,True
37000278,5.4,6.5,3.2,0,0,0,7.0,7.25,8.5,False
37000279,3.2,4.0,1.8,0,0,0,3.25,3.5,4.0,False
37000280,8.4,8.5,9.4,8.5,8.25,6.5,0,0,0,True
37000281,8.0,8.25,9.2,0,0,0,7.25,8.0,9.5,False
37000282,2.4,5.75,2.2,0,0,0,4.25,4.25,3.5,False
37000283,8.2,0,2.8,7.75,8.0,2.75,0,0,0,True
37000284,6.2,8.5,8.4,4.5,5.75,6.0,0,0,0,True
37000285,7.2,7.0,7.0,7.75,7.75,7.75,0,0,0,True
37000286,3.2,5.0,2.2,0,0,0,6.25,5.0,6.0,False
37000287,5.8,5.5,4.8,0,0,0,7.5,6.75,9.75,False
37000288,3.0,5.75,3.6,0,0,0,4.75,5.25,5.5,False
37000289,7.4,0,0,0,8.25,6.75,0,0,0,True
37000290,6.8,8.75,7.4,0,0,0,7.0,6.75,7.25,False
37000291,8.0,7.75,7.2,0,0,0,0,0,0,False
37000292,8.6,0,0,8.75,8.5,0,0,0,0,True
37000293,3.2,5.75,3.0,0,0,0,7.25,5.5,7.0,False
37000294,3.2,6.0,2.2,0,0,0,7.0,6.75,7.75,False
37000295,1.8,4.5,1.4,0,0,0,5.0,4.25,5.0,False
37000296,9.4,5.5,6.4,9.25,9.5,5.0,0,0,0,True
37000297,8.0,6.0,9.2,7.5,9.75,7.25,0,0,0,True
37000298,7.6,6.75,0,6.75,8.5,7.5,0,0,0,True
37000299,6.2,7.5,7.6,0,0,0,0,0,0,False
37000300,8.4,8.0,8.8,9.5,9.75,8.0,0,0,0,True
37000301,0,6.5,0,0,0,0,5.5,6.5,0,False
37000302,5.0,6.25,3.6,0,0,0,6.25,7.0,7.75,False
37000303,6.6,6.75,3.6,7.0,5.25,5.5,0,0,0,True
37000304,7.6,0,0,7.5,7.5,0,0,0,0,True
37000305,5.8,7.25,4.4,0,0,0,5.5,7.75,8.75,False
37000306,4.4,6.25,4.6,0,0,0,6.0,6.25,8.75,False
37000307,7.8,9.0,8.4,8.25,6.5,6.25,0,0,0,True
37000308,8.0,0,9.4,0,7.75,0,0,0,0,True
37000309,8.0,8.75,9.8,0,0,0,7.5,7.25,8.75,False
37000310,7.6,8.0,9.4,0,0,0,0,0,0,False
37000311,8.2,7.25,0,7.0,9.75,9.25,0,0,0,True
37000312,8.4,6.5,9.0,8.25,8.25,6.75,0,0,0,True
37000313,8.6,7.5,8.6,6.75,5.75,4.25,0,0,0,True
37000314,2.6,4.75,3.4,0,0,0,4.0,5.0,6.25,False
37000316,8.2,6.5,8.6,9.0,7.25,6.0,0,0,0,True
37000317,0,6.75,0,0,0,0,6.75,7.25,0,False
37000318,9.0,6.5,7.4,9.0,9.0,7.5,0,0,0,True
37000319,7.8,8.5,7.6,8.5,9.5,6.75,0,0,0,True
37000320,7.8,8.0,0,2.5,9.25,8.25,0,0,0,True
37000321,6.0,7.5,2.8,0,0,0,7.75,7.0,8.0,False
37000322,8.2,7.75,3.2,0,0,0,7.75,8.75,9.0,False
37000323,8.4,7.75,8.4,6.25,6.0,5.25,0,0,0,True
37000324,8.0,8.0,5.6,7.5,8.5,6.25,0,0,0,True
37000325,8.2,7.25,9.0,4.25,8.5,8.25,0,0,0,True
37000326,7.6,0,0,7.75,5.0,4.75,0,0,0,True
37000327,7.2,8.75,6.6,0,0,0,6.0,7.25,8.0,False
37000328,8.0,6.5,9.4,9.0,5.0,6.0,0,0,0,True
37000329,7.8,6.75,8.6,8.5,8.5,5.75,0,0,0,True
37000330,8.4,7.25,8.4,6.0,8.25,7.5,0,0,0,True
37000331,8.2,7.5,7.4,8.75,8.5,6.0,0,0,0,True
37000332,8.2,8.0,8.0,8.25,5.0,6.75,0,0,0,True
37000333,7.6,0,6.2,5.5,0,0,0,0,0,True
37000334,8.8,7.0,9.0,8.25,5.5,6.25,0,0,0,True
37000335,8.0,7.0,8.2,0,0,0,0,0,0,False
37000336,6.6,9.0,9.4,0,0,0,7.75,8.5,9.0,False
37000337,7.0,6.75,4.4,0,0,0,0,0,0,False
37000338,4.4,5.5,2.0,0,0,0,5.25,5.5,6.5,False
37000339,3.0,4.5,2.6,0,0,0,4.25,5.25,7.0,False
37000340,5.6,5.25,0,0,0,0,4.0,0,0,False
37000341,8.8,8.0,0,6.0,9.75,8.75,0,0,0,True
37000342,0,8.0,0,0,0,0,8.0,7.75,0,False
37000343,7.4,6.5,6.4,5.25,5.5,6.25,0,0,0,True
37000344,3.8,8.0,5.0,0,0,0,9.5,9.0,8.5,False
37000345,6.8,0,0,7.25,6.5,0,0,0,0,True
37000346,8.4,7.5,6.2,8.5,9.75,5.5,0,0,0,True
37000347,8.2,0,8.8,8.75,0,0,0,0,0,True
37000348,6.4,0,5.0,6.0,0,0,0,0,0,True
37000349,5.0,5.25,2.6,0,0,0,6.0,3.75,6.25,False
37000350,8.0,6.5,9.2,6.5,4.75,6.75,0,0,0,True
37000351,8.0,0,0,0,8.5,8.75,0,0,0,True
37000352,0,5.25,0,0,0,0,6.0,7.25,0,False
37000353,7.6,7.5,7.6,8.75,9.25,7.0,0,0,0,True
37000354,8.8,0,8.2,8.0,0,0,0,0,0,True
37000355,8.6,5.5,9.0,9.5,5.0,7.0,0,0,0,True
37000356,8.0,8.5,0,8.75,5.25,6.5,0,0,0,True
37000357,8.2,7.5,8.2,0,0,0,0,0,0,False
37000358,8.4,6.25,6.6,5.0,7.5,8.0,0,0,0,True
37000359,7.8,0,0,8.25,8.75,0,0,0,0,True
37000360,0,6.75,0,0,0,0,5.25,7.25,0,False
37000361,5.8,7.25,4.4,0,0,0,8.75,9.25,8.75,False
37000362,0,5.5,0,0,0,0,4.25,5.5,0,False
37000363,3.8,5.75,2.0,0,0,0,5.0,6.25,8.0,False
37000364,8.8,8.25,0,7.0,9.25,6.75,0,0,0,True
37000365,8.6,9.5,9.4,7.75,7.0,7.5,0,0,0,True
37000366,8.2,0,0,6.5,8.0,0,0,0,0,True
37000367,5.2,8.25,5.0,0,0,0,6.5,6.75,8.5,False
37000368,5.4,4.5,1.8,0,0,0,4.75,4.75,6.75,False
37000369,5.0,4.5,2.2,0,0,0,5.75,5.5,8.25,False
37000370,7.4,7.5,5.6,0,0,0,0,0,0,False
37000371,7.6,7.75,0,7.5,6.75,7.5,0,0,0,True
37000372,8.8,4.75,6.2,7.75,9.0,7.25,0,0,0,True
37000374,2.8,6.5,3.6,0,0,0,4.0,4.75,5.0,False
37000375,8.8,7.75,7.8,9.25,9.0,7.0,0,0,0,True
37000376,0,5.5,0,0,0,0,6.75,6.0,0,False
37000377,0,2.75,0,0,0,0,1.75,3.75,0,False
37000378,5.6,6.5,7.2,5.5,6.5,7.25,0,0,0,True
37000379,0,8.75,0,0,0,0,9.5,9.75,0,False
37000380,7.4,7.25,0,3.75,8.25,8.25,0,0,0,True
37000381,8.0,7.0,4.6,4.75,7.5,4.25,0,0,0,True
37000382,4.6,5.0,2.8,0,0,0,4.75,5.0,5.0,False
37000383,0,7.25,0,0,0,0,8.5,8.25,0,False
37000384,8.6,7.25,9.0,7.75,5.5,6.75,0,0,0,True
37000385,3.6,6.5,2.2,0,0,0,7.25,6.5,7.5,False
37000386,8.2,7.5,8.4,8.75,8.25,6.0,0,0,0,True
37000387,0,3.25,0,0,0,0,5.5,7.25,0,False
37000388,8.4,7.0,7.2,8.5,6.5,4.75,0,0,0,True
37000389,4.8,0,0,3.75,2.25,0,0,0,0,True
37000390,8.0,5.75,6.4,9.0,9.25,7.25,0,0,0,True
37000391,0,5.0,0,0,0,0,8.0,7.75,0,False
37000392,5.8,0,0,5.0,4.0,0,0,0,0,True
37000393,8.2,6.75,7.8,5.0,9.5,8.0,0,0,0,True
37000394,8.6,7.25,9.4,7.75,7.5,6.75,0,0,0,True
37000395,7.4,5.75,8.8,2.75,9.25,6.25,0,0,0,True
37000396,8.2,8.25,9.2,8.0,9.75,6.5,0,0,0,True
37000397,0,6.0,0,0,0,0,9.0,9.25,0,False
37000398,0,4.75,0,0,0,0,8.5,5.0,0,False
37000399,7.8,9.0,8.0,0,0,0,0,0,0,False
37000400,9.0,7.5,7.4,8.5,8.5,6.25,0,0,0,True
37000401,8.6,7.25,0,8.5,4.0,5.5,0,0,0,True
37000402,8.0,6.25,8.6,8.75,6.0,6.25,0,0,0,True
37000403,8.2,7.25,0,6.0,9.0,7.0,0,0,0,True
37000404,7.6,7.0,5.2,7.25,8.0,5.75,0,0,0,True
37000405,3.0,5.0,3.6,0,0,0,4.5,5.25,7.5,False
37000406,0,8.75,0,0,0,0,8.5,9.0,0,False
37000407,6.8,6.5,7.2,2.75,7.75,6.0,0,0,0,True
37000408,7.4,9.25,8.4,0,0,0,7.75,7.75,7.75,False
37000409,5.4,8.25,9.0,0,0,0,9.25,9.0,9.25,False
37000410,3.8,8.25,2.8,0,0,0,6.5,6.75,7.75,False
37000411,8.6,9.5,7.4,0,0,0,7.0,7.25,8.5,False
37000412,4.0,7.0,5.8,0,0,0,0,0,0,False
37000413,0,6.25,0,0,0,0,9.25,9.25,0,False
37000414,8.6,7.0,5.4,5.25,8.75,5.0,0,0,0,True
37000415,7.8,0,0,8.0,8.25,0,0,0,0,True
37000416,7.6,8.25,8.0,0,0,0,0,0,0,False
37000417,0,5.5,0,0,0,0,7.75,8.75,0,False
37000418,4.2,7.0,3.2,0,0,0,8.0,8.0,7.25,False
37000419,0,5.5,0,0,0,0,8.5,7.25,7.5,False
37000420,7.6,8.75,7.6,0,0,0,8.25,8.5,9.75,False
37000421,8.6,7.75,9.2,9.75,9.25,9.0,0,0,0,True
37000422,3.0,0,0,2.25,5.0,4.75,0,0,0,True
37000423,2.2,5.25,2.8,0,0,0,3.75,4.25,7.0,False
37000424,0,5.0,0,0,0,0,4.25,4.5,0,False
37000425,0,6.5,0,0,0,0,4.0,5.25,0,False
37000426,8.2,0,0,9.0,8.25,0,0,0,0,True
37000427,6.0,8.0,8.8,6.25,6.75,5.0,0,0,0,True
